id,lat,lon,name,attributes,neighbors
6807496609,34.0381468,-118.2926168,,,"{'8382492033', '6807235692', '6807496610'}"
6807496610,34.0380695,-118.2926168,,,"{'6807496609', '6807496611'}"
6807496611,34.0378370,-118.2926133,,,{'6807496610'}
6807496612,34.0381343,-118.2952075,,,"{'122935676', '8410965873', '6807496615'}"
6807496613,34.0379678,-118.2951959,,,"{'6807496614', '6807496615'}"
6807496614,34.0375624,-118.2951969,,,{'6807496613'}
6807496615,34.0380681,-118.2952029,,,"{'6807496613', '6807496612'}"
6807496616,34.0393224,-118.2974155,,,"{'1717922226', '6807496617', '8474122585'}"
6807496617,34.0393267,-118.2970601,,,{'6807496616'}
6807502821,34.0255588,-118.3122655,,,"{'6807502824', '8222403828', '63051545', '122991321'}"
6807502822,34.0257614,-118.3122616,,,"{'6807502824', '6807502825'}"
6807502823,34.0257636,-118.3120279,,,"{'713030737', '122991321', '6807502825'}"
6807502824,34.0256672,-118.3122634,,,"{'6807502822', '6807502821'}"
6807502825,34.0257627,-118.3121266,,,"{'6807502822', '6807502823'}"
6807505423,34.0161818,-118.2695462,,,"{'6807505425', '6804831742', '123009682'}"
6807505424,34.0165453,-118.2693085,,,{'6807505425'}
6807505425,34.0162887,-118.2694751,,,"{'6807505424', '6807505423'}"
6807505426,34.0149142,-118.2667458,,,"{'6807505428', '6804768783', '123009684'}"
6807505427,34.0151553,-118.2665807,,,{'6807505428'}
6807505428,34.0150085,-118.2666812,,,"{'6807505427', '6807505426'}"
6807505429,34.0117904,-118.2675567,,,"{'7874191230', '6807505432', '7071968736'}"
6807505430,34.0118892,-118.2677837,,,"{'6807505431', '6807505432'}"
6807505431,34.0119268,-118.2677627,,,{'6807505430'}
6807505432,34.0118439,-118.2676795,,,"{'6807505430', '6807505429'}"
6807505433,34.0126493,-118.2652650,,,"{'6807505435', '1716461348', '1716461290'}"
6807505434,34.0126484,-118.2657757,,,{'6807505435'}
6807505435,34.0126490,-118.2654405,,,"{'6807505433', '6807505434'}"
6807505436,34.0130419,-118.2667583,,,"{'6807505438', '7874191230', '1790748067'}"
6807505437,34.0132006,-118.2671435,,,{'6807505438'}
6807505438,34.0130914,-118.2668776,,,"{'6807505436', '6807505437'}"
6807506931,34.0161985,-118.2544549,,,"{'6807506937', '6807392652', '123176295'}"
6807506932,34.0164426,-118.2543046,,,"{'6807506936', '6807506933'}"
6807506933,34.0164836,-118.2543118,,,"{'6807506932', '6807506934'}"
6807506934,34.0166958,-118.2541814,,,{'6807506933'}
6807506935,34.0163494,-118.2543624,,,"{'6807506936', '6807506937'}"
6807506936,34.0164184,-118.2543196,,,"{'6807506932', '6807506935'}"
6807506937,34.0163104,-118.2543866,,,"{'6807506931', '6807506935'}"
6807506938,34.0172653,-118.2555837,,,"{'122594830', '6807506942', '2556542552'}"
6807506939,34.0170488,-118.2550696,,,"{'6807506942', '6807506940'}"
6807506940,34.0171606,-118.2549979,,,"{'6807506941', '6807506939'}"
6807506941,34.0171502,-118.2549228,,,"{'6807506940', '2556539103', '2556539074'}"
6807506942,34.0172104,-118.2554533,,,"{'6807506938', '6807506939'}"
6807512922,34.0400414,-118.2866878,,,{'6807512923'}
6807512923,34.0399078,-118.2866836,,,"{'6807512922', '6807512924'}"
6807512924,34.0393915,-118.2866689,,,"{'6807512925', '6807512927', '6807512923'}"
6807512925,34.0393921,-118.2865596,,,"{'6807512926', '6807512924'}"
6807512926,34.0393929,-118.2864546,,,"{'6807512925', '6807512930', '6805800688'}"
6807512927,34.0393896,-118.2869261,,,"{'6807512924', '6807512928'}"
6807512928,34.0392350,-118.2869234,,,"{'6807512929', '6807512927'}"
6807512929,34.0392310,-118.2865607,,,"{'6807512930', '6807512928'}"
6807512930,34.0392350,-118.2864532,,,"{'6807512926', '6807512929', '9533653609'}"
6807519465,34.0417187,-118.2618183,,,"{'6805301219', '3663662935'}"
6807530664,34.0033859,-118.2676502,,,"{'8834270917', '6807530665', '8460173612', '122719468'}"
6807530665,34.0033837,-118.2677714,,,"{'6807530666', '6807530664'}"
6807530666,34.0033758,-118.2682582,,,"{'6807530665', '8834270918'}"
6807532145,34.0227935,-118.3029701,,,"{'6807532146', '6807577587', '2514541868'}"
6807532146,34.0226347,-118.3029794,,,"{'6807532147', '6807532145'}"
6807532147,34.0225035,-118.3029806,,,"{'6807532148', '6807532146'}"
6807532148,34.0224303,-118.3030936,,,{'6807532147'}
6807532149,34.0237063,-118.3030045,,,"{'6807532150', '2514541592', '6807532153'}"
6807532150,34.0235911,-118.3030050,,,"{'6807532151', '6807532149'}"
6807532151,34.0234796,-118.3030020,,,"{'6807532152', '6807532150'}"
6807532152,34.0233913,-118.3030996,,,{'6807532151'}
6807532153,34.0237005,-118.3023516,,,"{'7192793905', '6807532149', '6807532154'}"
6807532154,34.0236334,-118.3023397,,,"{'6807532155', '6807532153'}"
6807532155,34.0235333,-118.3023292,,,"{'6807532156', '6807532154'}"
6807532156,34.0233405,-118.3023411,,,"{'6807532157', '6807532155'}"
6807532157,34.0232907,-118.3024298,,,{'6807532156'}
6807532158,34.0236883,-118.3009773,,,"{'122845015', '6807532159', '7192793905'}"
6807532159,34.0237876,-118.3009792,,,"{'6807532158', '6807532160'}"
6807532160,34.0241231,-118.3009785,,,"{'6807532159', '6807532161'}"
6807532161,34.0241205,-118.3008779,,,{'6807532160'}
6807532162,34.0246083,-118.3012025,,,"{'6814958434', '6807532166', '6807532163'}"
6807532163,34.0247618,-118.3012018,,,"{'6807532164', '6807532162'}"
6807532164,34.0249335,-118.3012051,,,"{'6807532163', '6807532165'}"
6807532165,34.0249335,-118.3012502,,,{'6807532164'}
6807532166,34.0246243,-118.3041242,,,"{'6807532167', '6807532169', '6807532162'}"
6807532167,34.0247168,-118.3041298,,,"{'6807532166', '6807532168'}"
6807532168,34.0249878,-118.3041354,,,{'6807532167'}
6807532169,34.0246245,-118.3041624,,,"{'6807532166', '7499423988', '6807532170'}"
6807532170,34.0247199,-118.3041633,,,"{'6807532171', '6807532169'}"
6807532171,34.0250086,-118.3041624,,,"{'6807532172', '6807532170'}"
6807532172,34.0250287,-118.3042602,,,{'6807532171'}
6807532657,34.0127223,-118.2604266,,,"{'123009672', '122654309', '6807532658'}"
6807532658,34.0128068,-118.2608004,,,{'6807532657'}
6807536642,34.0284582,-118.2826867,,,"{'6813416166', '6807320427', '6807536643'}"
6807536643,34.0279927,-118.2829681,,,"{'6807536642', '6807536644', '6807536645'}"
6807536644,34.0278932,-118.2827337,,,{'6807536643'}
6807536645,34.0281109,-118.2832487,,,"{'6807536646', '6807536643'}"
6807536646,34.0281319,-118.2832507,,,"{'6807536647', '6807536645'}"
6807536647,34.0285806,-118.2829675,,,"{'6807536646', '6807320427', '6813416171'}"
6807536682,34.0261999,-118.2762537,,,"{'6814916534', '4835551111', '7040336493'}"
6807536683,34.0263295,-118.2761679,,,"{'6807556388', '6814916534'}"
6807536684,34.0263619,-118.2761866,,,"{'6807556388', '6807556385'}"
6807540655,34.0355425,-118.2519527,,,"{'6807540659', '1737963386', '4019774869'}"
6807540656,34.0354496,-118.2517904,,,"{'6807540659', '6807540657'}"
6807540657,34.0353575,-118.2517534,,,"{'6807540658', '6807540656'}"
6807540658,34.0352597,-118.2515603,,,{'6807540657'}
6807540659,34.0354869,-118.2518555,,,"{'6807540655', '6807540656'}"
6807552027,34.0174069,-118.2476075,,,"{'6807552034', '6807294461'}"
6807552034,34.0175025,-118.2477797,,,"{'6807552027', '123567388'}"
6807553006,34.0236924,-118.2652754,,,"{'123015373', '6807553007', '123015371'}"
6807553007,34.0238035,-118.2655299,,,"{'6807553008', '6807553006', '6807553010'}"
6807553008,34.0235338,-118.2657157,,,"{'123015373', '7561883963', '6807553007'}"
6807553009,34.0240002,-118.2654834,,,{'6807553011'}
6807553010,34.0238771,-118.2655165,,,"{'6807553007', '6807553011'}"
6807553011,34.0239165,-118.2655361,,,"{'6807553009', '6807553010'}"
6807554573,34.0266472,-118.2786149,,,"{'6787803640', '2613117890', '4536993726', '6807554575'}"
6807554574,34.0261957,-118.2788985,,,"{'6787803641', '6807554575'}"
6807554575,34.0262374,-118.2788723,,,"{'6807554573', '6807554574'}"
6807556385,34.0264798,-118.2764561,,,"{'6807556389', '6807536684'}"
6807556386,34.0264736,-118.2764903,,,"{'6807556389', '6814916535'}"
6807556387,34.0263451,-118.2765776,,,"{'4835551111', '6814916535', '122814397'}"
6807556388,34.0263457,-118.2761719,,,"{'6807536684', '6807536683'}"
6807556389,34.0264796,-118.2764750,,,"{'6807556386', '6807556385'}"
6807558585,34.0235998,-118.2848059,,,"{'6807479784', '6807558586'}"
6807558586,34.0233796,-118.2843271,,,"{'6807558589', '4536989630', '6807558585'}"
6807558587,34.0237351,-118.2847631,,,"{'6807558588', '8866022632', '6807479784', '8866022629'}"
6807558588,34.0235464,-118.2843284,,,"{'6807558587', '6807558589'}"
6807558589,34.0234577,-118.2842763,,,"{'6807558588', '4536989631', '6807558586'}"
6807561743,34.0391124,-118.2763146,,,{'6807561744'}
6807561744,34.0393644,-118.2761552,,,"{'6807561746', '6807561743'}"
6807561745,34.0392892,-118.2759894,,,"{'6807561746', '7249811168', '123165458'}"
6807561746,34.0393233,-118.2760647,,,"{'6807561744', '6807561745'}"
6807570081,34.0237223,-118.3053440,,,"{'9528639994', '6807570082', '122845017'}"
6807570082,34.0238142,-118.3053440,,,"{'6807570083', '6807570081'}"
6807570083,34.0239714,-118.3053409,,,"{'6807570082', '6807570084'}"
6807570084,34.0239758,-118.3053455,,,"{'6807577585', '6807570083'}"
6807572741,34.0386360,-118.2962401,,,"{'122935676', '358794351', '6807572753', '122935674'}"
6807572742,34.0385930,-118.2963536,,,"{'6807572753', '8894885351'}"
6807572743,34.0385723,-118.2963870,,,"{'6807572744', '8894885351'}"
6807572744,34.0385269,-118.2964258,,,"{'6807572743', '6807572745'}"
6807572745,34.0384729,-118.2964500,,,"{'6807572744', '6807572746'}"
6807572746,34.0383660,-118.2964484,,,"{'6807572745', '6807572747'}"
6807572747,34.0378689,-118.2964402,,,"{'6807572748', '6807572746'}"
6807572748,34.0377361,-118.2964450,,,"{'6807572747', '6807572749'}"
6807572749,34.0376430,-118.2964518,,,"{'6807572751', '6807572748', '6807572752'}"
6807572750,34.0376478,-118.2962444,,,"{'122935676', '2607729726', '6807572752'}"
6807572751,34.0376482,-118.2972331,,,{'6807572749'}
6807572752,34.0376458,-118.2963290,,,"{'6807572749', '6807572750'}"
6807572753,34.0386035,-118.2963259,,,"{'6807572741', '6807572742'}"
6807577585,34.0239796,-118.3053531,,,"{'6807570084', '6807577586'}"
6807577586,34.0239802,-118.3054125,,,{'6807577585'}
6807577587,34.0227877,-118.3019995,,,"{'5567730472', '6807532145', '6807577588'}"
6807577588,34.0224911,-118.3019976,,,{'6807577587'}
6807577589,34.0228068,-118.3071021,,,"{'6808342797', '6807577592', '6808104281'}"
6807577590,34.0229816,-118.3071051,,,"{'6807577591', '6807577592'}"
6807577591,34.0232026,-118.3071102,,,{'6807577590'}
6807577592,34.0229123,-118.3071039,,,"{'6807577590', '6807577589'}"
6807580191,34.0276826,-118.2780000,,,"{'6787803674', '6807580192', '7863689388'}"
6807580192,34.0276235,-118.2780365,,,"{'6807580191', '7863689386', '6807580199', '6807580193'}"
6807580193,34.0272325,-118.2782773,,,"{'6807580192', '6807580194'}"
6807580194,34.0273592,-118.2785700,,,"{'6807580200', '6807580193'}"
6807580195,34.0277032,-118.2793402,,,"{'6807580198', '6807580196'}"
6807580196,34.0280928,-118.2790885,,,"{'6787803653', '6807580197', '6816822863', '6807580195'}"
6807580197,34.0279365,-118.2787429,,,"{'6807580198', '6787803661', '6807580196', '6807580199'}"
6807580198,34.0275482,-118.2789931,,,"{'6807580197', '6807580200', '6807580195'}"
6807580199,34.0277786,-118.2783803,,,"{'6807580197', '6787803674', '6807580200', '6807580192'}"
6807580200,34.0273890,-118.2786367,,,"{'6807580198', '6807580194', '6807580199'}"
6807581952,34.0255229,-118.3034141,,,"{'122625030', '6807581953', '4009734471'}"
6807581953,34.0253839,-118.3034159,,,"{'6807581954', '6807581952'}"
6807581954,34.0251183,-118.3034167,,,{'6807581953'}
6807583295,34.0339561,-118.2865024,,,"{'122817131', '358850076', '6807583296', '123183652'}"
6807583296,34.0339566,-118.2866013,,,"{'6807583297', '6807583295'}"
6807583297,34.0339521,-118.2866537,,,"{'6807583298', '6807583296'}"
6807583298,34.0339380,-118.2866761,,,"{'6807583297', '6807583299'}"
6807583299,34.0339042,-118.2866795,,,"{'6807583298', '6807583300'}"
6807583300,34.0336724,-118.2866734,,,"{'6807583301', '6807583299'}"
6807583301,34.0335791,-118.2866721,,,"{'6807583300', '6816193765', '123183652'}"
6807583648,34.0162807,-118.2748532,,,"{'1732243631', '122619498', '6807583652'}"
6807583649,34.0170279,-118.2743758,,,"{'6816305556', '122619489', '6807583650'}"
6807583650,34.0169478,-118.2744290,,,"{'6807583652', '6807583649'}"
6807583652,34.0163446,-118.2748125,,,"{'6807583650', '6807583648'}"
6807594301,34.0345292,-118.2982802,,,"{'6807594305', '122817168', '2613120765'}"
6807594302,34.0346224,-118.2982809,,,"{'6807594305', '6807594303'}"
6807594303,34.0348796,-118.2982773,,,"{'6807594302', '6807594304'}"
6807594304,34.0349046,-118.2983383,,,{'6807594303'}
6807594305,34.0346183,-118.2982808,,,"{'6807594301', '6807594302'}"
6807594306,34.0345310,-118.3010529,,,"{'7625197634', '122817173', '6807594307'}"
6807594307,34.0348792,-118.3010624,,,"{'6807594306', '6807594308'}"
6807594308,34.0349199,-118.3010995,,,{'6807594307'}
6807594309,34.0336722,-118.3033913,,,"{'6807594315', '1717938516', '6807594310'}"
6807594310,34.0337410,-118.3033919,,,"{'6807594309', '6807594311'}"
6807594311,34.0338354,-118.3033937,,,"{'6807594312', '6807594310'}"
6807594312,34.0339853,-118.3033984,,,"{'6807594313', '6807594311'}"
6807594313,34.0340116,-118.3034113,,,"{'6807594312', '6807594314'}"
6807594314,34.0340242,-118.3034412,,,{'6807594313'}
6807594315,34.0336606,-118.3043787,,,"{'6807594309', '6807594316', '1717938454'}"
6807594316,34.0335959,-118.3043839,,,"{'6807594315', '6807594317'}"
6807594317,34.0334283,-118.3043935,,,"{'6807594318', '6807594316'}"
6807594318,34.0333464,-118.3044128,,,{'6807594317'}
6807599907,34.0279303,-118.2969966,,,"{'122719048', '6807599908', '6807599910'}"
6807599908,34.0279309,-118.2968374,,,"{'6807599909', '6807599907'}"
6807599909,34.0279287,-118.2965886,,,{'6807599908'}
6807599910,34.0285754,-118.2970049,,,"{'123178704', '6807599907', '6807599911'}"
6807599911,34.0285716,-118.2974593,,,"{'6807599912', '6807599910'}"
6807599912,34.0285504,-118.2974754,,,{'6807599911'}
6807599913,34.0282933,-118.2980935,,,"{'122719050', '6807599914', '123178706'}"
6807599914,34.0282933,-118.2976035,,,{'6807599913'}
6807599915,34.0277564,-118.2991479,,,"{'123076517', '6807599916', '122719053'}"
6807599916,34.0277561,-118.2990544,,,"{'6807599915', '6807599917'}"
6807599917,34.0277624,-118.2987250,,,{'6807599916'}
6807599918,34.0266351,-118.2991477,,,"{'2613117911', '6807599919', '122719053'}"
6807599919,34.0266355,-118.2992498,,,"{'6807599920', '6807599918'}"
6807599920,34.0266355,-118.2995591,,,{'6807599919'}
6807599921,34.0266242,-118.2969946,,,"{'6807599923', '7499423991', '122719048'}"
6807599922,34.0266221,-118.2965479,,,{'6807599923'}
6807599923,34.0266238,-118.2969007,,,"{'6807599921', '6807599922'}"
6807600525,34.0401373,-118.2817616,,,"{'122918154', '7199106822'}"
6807600528,34.0409919,-118.2807945,,,"{'122674566', '6819313476'}"
6807600533,34.0418095,-118.2812006,,,"{'1770628335', '122918152'}"
6807600538,34.0409927,-118.2795482,,,"{'7396945238', '122674566'}"
6807612514,33.9937635,-118.3045668,,,"{'123289590', '122742746'}"
6807613945,34.0214107,-118.2609402,,,"{'6807613946', '6808149021', '123286538'}"
6807613946,34.0215212,-118.2608661,,,"{'6807613947', '6807613945'}"
6807613947,34.0217575,-118.2607265,,,{'6807613946'}
6807613948,34.0228907,-118.2594153,,,"{'123286529', '6807613949', '123371441'}"
6807613949,34.0228265,-118.2594574,,,"{'6807613950', '6807613948'}"
6807613950,34.0225976,-118.2595973,,,{'6807613949'}
6807613951,34.0260720,-118.2623135,,,"{'123153898', '2613066296', '6807613952'}"
6807613952,34.0263326,-118.2628989,,,"{'6807613953', '6807613951'}"
6807613953,34.0265442,-118.2627629,,,"{'6807613954', '6807613952'}"
6807613954,34.0265016,-118.2626465,,,{'6807613953'}
6807615065,34.0321288,-118.3053818,,,"{'6810820952', '1717938395', '6807615078'}"
6807615066,34.0321282,-118.3052391,,,"{'6807615078', '6807615069', '6807615067'}"
6807615067,34.0321340,-118.3048865,,,"{'6807615075', '6807615066', '6807615068'}"
6807615068,34.0325424,-118.3048865,,,"{'358850065', '6807615067'}"
6807615069,34.0320173,-118.3052367,,,"{'6807615066', '6807615070'}"
6807615070,34.0319977,-118.3052257,,,"{'6807615071', '6807615069'}"
6807615071,34.0319944,-118.3051926,,,"{'6807615072', '6807615070'}"
6807615072,34.0319951,-118.3048802,,,"{'6807615071', '6807615073'}"
6807615073,34.0320081,-118.3048518,,,"{'6807615072', '6807615074'}"
6807615074,34.0320297,-118.3048392,,,"{'6807615075', '6807615073'}"
6807615075,34.0321340,-118.3048362,,,"{'6807615076', '6807615067', '6807615074'}"
6807615076,34.0321339,-118.3047926,,,"{'6807615075', '6807615077'}"
6807615077,34.0321318,-118.3047337,,,"{'6807615076', '703112365', '703112381'}"
6807615078,34.0321283,-118.3052695,,,"{'6807615065', '6807615066'}"
6807628508,34.0400081,-118.2923003,,,{'6807628509'}
6807628509,34.0398781,-118.2923034,,,"{'6807628510', '6807628508'}"
6807628510,34.0395993,-118.2922881,,,"{'6807628509', '6807628511'}"
6807628511,34.0395947,-118.2920769,,,"{'6807628512', '6807628510'}"
6807628512,34.0395893,-118.2920028,,,"{'6807628513', '6807628511'}"
6807628513,34.0395343,-118.2919277,,,"{'6807628512', '6807628515'}"
6807628514,34.0395442,-118.2915731,,,"{'4015026726', '123152270', '6807628515'}"
6807628515,34.0395405,-118.2917066,,,"{'6807628513', '6807628514', '8526095684'}"
6807663472,34.0007003,-118.2615859,,,"{'8749599635', '6807663473', '123018163'}"
6807663473,34.0008223,-118.2615845,,,"{'6807663474', '6807663472'}"
6807663474,34.0011406,-118.2615771,,,"{'6807663475', '6807663473'}"
6807663475,34.0012787,-118.2614328,,,"{'6807663484', '6807663474'}"
6807663476,34.0015686,-118.2614425,,,"{'6807663484', '6807663477'}"
6807663477,34.0016122,-118.2614435,,,"{'122648820', '6807663476', '6807665885'}"
6807663478,34.0013855,-118.2608660,,,"{'122648823', '6807663479', '2557630439'}"
6807663479,34.0013816,-118.2609724,,,"{'6807663480', '6807663478'}"
6807663480,34.0013842,-118.2610275,,,"{'6807663479', '6807665887'}"
6807663481,34.0015336,-118.2610322,,,"{'6807665887', '6807663482'}"
6807663482,34.0015323,-118.2612265,,,"{'6807665886', '6807663481', '6807663483'}"
6807663483,34.0013842,-118.2612218,,,"{'6807663484', '6807663482'}"
6807663484,34.0013874,-118.2614366,,,"{'6807663475', '6807663476', '6807663483'}"
6807663978,34.0361863,-118.2505617,,,"{'6807663983', '6807663984', '122751428'}"
6807663979,34.0364751,-118.2501970,,,"{'6807663983', '6807663980'}"
6807663980,34.0364597,-118.2501217,,,"{'6807663982', '6807663979'}"
6807663981,34.0367311,-118.2497205,,,"{'1834930616', '6807697985', '6807663982'}"
6807663982,34.0366693,-118.2498127,,,"{'6807663980', '6807663981'}"
6807663983,34.0362592,-118.2504696,,,"{'6807663978', '6807663979'}"
6807663984,34.0362462,-118.2506287,,,"{'122751426', '6807663978', '6807697992'}"
6807663995,34.0229152,-118.2688782,,,"{'6807663999', '123015376', '6807241418'}"
6807663996,34.0226124,-118.2690775,,,"{'6807663997', '6807663999', '6807663998'}"
6807663997,34.0226468,-118.2691698,,,{'6807663996'}
6807663998,34.0225837,-118.2690106,,,{'6807663996'}
6807663999,34.0228400,-118.2689277,,,"{'6807663996', '6807663995'}"
6807665885,34.0016139,-118.2612332,,,"{'6807665886', '122648823', '6807663477'}"
6807665886,34.0015736,-118.2612302,,,"{'6807663482', '6807665885'}"
6807665887,34.0014809,-118.2610306,,,"{'6807663481', '6807663480'}"
6807672168,34.0151912,-118.2550316,,,"{'6792874374', '6807672171', '6807427835'}"
6807672169,34.0151157,-118.2550842,,,"{'6807672170', '6807672171'}"
6807672170,34.0152057,-118.2554926,,,{'6807672169'}
6807672171,34.0151534,-118.2550579,,,"{'6807672169', '6807672168'}"
6807689874,34.0298890,-118.2524042,,,"{'6808188901', '6807689875', '6807689877'}"
6807689875,34.0298281,-118.2524457,,,"{'6807689876', '6807689874'}"
6807689876,34.0296540,-118.2525622,,,{'6807689875'}
6807689877,34.0302266,-118.2531070,,,"{'6807689878', '6807689874', '1737963378'}"
6807689878,34.0301649,-118.2531494,,,"{'6807689877', '6807689879'}"
6807689879,34.0301251,-118.2531759,,,"{'6807689878', '6807689880'}"
6807689880,34.0301794,-118.2533047,,,{'6807689879'}
6807691505,34.0002365,-118.2603716,,,"{'6807691509', '6807691508', '123354019'}"
6807691506,33.9999224,-118.2603577,,,"{'6807691509', '6807691507'}"
6807691507,33.9999233,-118.2602161,,,"{'6807691506', '6807691510'}"
6807691508,34.0002384,-118.2602239,,,"{'7864026647', '122992708', '6807691505', '6807691510'}"
6807691509,34.0001936,-118.2603697,,,"{'6807691506', '6807691505'}"
6807691510,34.0002007,-118.2602230,,,"{'6807691508', '6807691507'}"
6807692857,34.0394840,-118.2876285,,,"{'1768956007', '6807692858', '122950496'}"
6807692858,34.0394895,-118.2871308,,,{'6807692857'}
6807697985,34.0369206,-118.2499337,,,"{'6807697992', '6807663981', '6807697986'}"
6807697986,34.0370763,-118.2501116,,,"{'6807697993', '1834930617', '6807697985'}"
6807697987,34.0369558,-118.2502498,,,"{'6807697993', '6807697988'}"
6807697988,34.0369323,-118.2502537,,,"{'6807697987', '6807697989'}"
6807697989,34.0368494,-118.2501550,,,"{'6807697988', '6807697990'}"
6807697990,34.0366656,-118.2503233,,,"{'6807697991', '6807697989'}"
6807697991,34.0366410,-118.2503337,,,"{'6807697992', '6807697990'}"
6807697992,34.0365893,-118.2502751,,,"{'6807663984', '6807697985', '6807697991'}"
6807697993,34.0370093,-118.2501884,,,"{'6807697987', '6807697986'}"
6807697994,34.0367633,-118.2489573,,,"{'6807212629', '1834930616'}"
6807697997,34.0372989,-118.2485669,,,"{'6807212629', '8478359590'}"
6807698008,34.0353814,-118.2487813,,,"{'6808038340', '122719535'}"
6807698011,34.0358095,-118.2487061,,,"{'1834930616', '122719535'}"
6807718677,34.0020438,-118.2549019,,,"{'6807718678', '6817762456', '8386756658'}"
6807718678,34.0017074,-118.2548982,,,{'6807718677'}
6807718679,34.0010994,-118.2535467,,,"{'6808243333', '6807718681', '6471689516'}"
6807718680,34.0014272,-118.2535440,,,{'6807718681'}
6807718681,34.0011940,-118.2535459,,,"{'6807718680', '6807718679'}"
6807737500,34.0007984,-118.2584742,,,"{'6807737507', '6807737501', '2557630440'}"
6807737501,34.0008886,-118.2584702,,,"{'6807737502', '6807737500'}"
6807737502,34.0009191,-118.2584548,,,"{'6807737501', '6807737508', '6807737503'}"
6807737503,34.0011476,-118.2584534,,,"{'6807737502', '6807737509', '6807737504'}"
6807737504,34.0011498,-118.2585708,,,"{'6807737505', '6807737503'}"
6807737505,34.0009625,-118.2585741,,,"{'6807737506', '6807737504'}"
6807737506,34.0008830,-118.2585493,,,"{'6807737507', '6807737505'}"
6807737507,34.0007976,-118.2585493,,,"{'122992703', '6807737500', '6807737506'}"
6807737508,34.0009225,-118.2582020,,,"{'6807737502', '6807737509'}"
6807737509,34.0011543,-118.2582020,,,"{'6807737508', '6807737503'}"
6807754199,34.0317687,-118.3159955,,,"{'122676274', '6807754200', '6273764764'}"
6807754200,34.0320045,-118.3160045,,,{'6807754199'}
6807762271,34.0199909,-118.2868305,,,"{'122728406', '6807762272', '4399697304'}"
6807762272,34.0203860,-118.2865645,,,{'6807762271'}
6807782337,33.9997121,-118.2614840,,,{'7811666340'}
6807782979,34.0178695,-118.2504301,,,"{'358850378', '6807782982', '123567390', '123176287'}"
6807782980,34.0182070,-118.2502033,,,"{'6807782982', '6807782981'}"
6807782981,34.0182360,-118.2501776,,,{'6807782980'}
6807782982,34.0179529,-118.2503740,,,"{'6807782980', '6807782979'}"
6807798205,33.9972129,-118.2608506,,,"{'122888042', '123071476'}"
6807800563,33.9951826,-118.2739835,,,"{'123016421', '6807800566'}"
6807800566,33.9950856,-118.2739832,,,"{'6807800563', '4674383881'}"
6807820970,34.0015746,-118.2517310,,,"{'2556670639', '6807820973', '7812070432'}"
6807820971,34.0020443,-118.2517295,,,"{'122648789', '122648792', '6807820972'}"
6807820972,34.0019779,-118.2517297,,,"{'6807820971', '6807820973'}"
6807820973,34.0016051,-118.2517309,,,"{'6807820972', '6807820970'}"
6807897750,34.0222604,-118.2603280,,,"{'1790748071', '6805606040', '6807897751'}"
6807897751,34.0223440,-118.2602680,,,"{'6807897750', '6807897752'}"
6807897752,34.0224478,-118.2601917,,,{'6807897751'}
6807905595,34.0255134,-118.2790482,,,"{'6813379406', '6813565335', '6787803635'}"
6807905596,34.0255898,-118.2789912,,,"{'6813565335', '6807905597'}"
6807905597,34.0257296,-118.2789103,,,{'6807905596'}
6807905988,34.0191763,-118.2919007,,,"{'6807905992', '604243560'}"
6807905989,34.0193732,-118.2918920,,,{'6807905990'}
6807905990,34.0192854,-118.2918956,,,"{'6807905992', '6807905989', '6807905991'}"
6807905991,34.0192857,-118.2922039,,,{'6807905990'}
6807905992,34.0192487,-118.2918973,,,"{'6807905988', '6807905990'}"
6807907529,34.0208321,-118.2664156,,,"{'123715912', '123015378', '6807907530'}"
6807907530,34.0209050,-118.2663598,,,"{'6807907529', '6807907531'}"
6807907531,34.0209216,-118.2662917,,,"{'6807907530', '6807907532'}"
6807907532,34.0211379,-118.2661509,,,{'6807907531'}
6807907533,34.0189707,-118.2645897,,,"{'3574876393', '123275302', '6807907534'}"
6807907534,34.0190386,-118.2645382,,,"{'6807907533', '6807907535'}"
6807907535,34.0195660,-118.2642015,,,{'6807907534'}
6807907876,34.0220031,-118.2950078,,,"{'6807245746', '122779111', '6807907877'}"
6807907877,34.0219248,-118.2950065,,,"{'6807907878', '6807907876'}"
6807907878,34.0217385,-118.2950076,,,{'6807907877'}
6807909277,34.0304869,-118.2919519,,,"{'6818427895', '6818427912', '6807909281', '358794109'}"
6807909278,34.0302090,-118.2919458,,,"{'5757277355', '6807909281', '6807909280'}"
6807909279,34.0302082,-118.2915510,,,"{'6818427897', '4015203141', '6807909280'}"
6807909280,34.0302081,-118.2917213,,,"{'6807909279', '6807909278'}"
6807909281,34.0304341,-118.2919507,,,"{'6807909277', '6807909278'}"
6807910361,34.0284083,-118.2493678,,,"{'123001018', '123001021'}"
6807919301,34.0234392,-118.2583435,,,"{'123652218', '6807919303', '7812078930', '358850284'}"
6807919302,34.0232232,-118.2584811,,,"{'6807919303', '358850367'}"
6807919303,34.0233849,-118.2583782,,,"{'6807919302', '6807919301'}"
6807927343,34.0379709,-118.2682296,,,"{'6807927344', '6788402760', '6808093750'}"
6807927344,34.0380088,-118.2683152,,,"{'6788402764', '4274927897', '6807927343', '6807927347'}"
6807927345,34.0380250,-118.2684272,,,"{'6807927347', '6807927346'}"
6807927346,34.0381728,-118.2688080,,,"{'6807927345', '382447422', '8898278794'}"
6807927347,34.0380120,-118.2683377,,,"{'6807927344', '6807927345'}"
